CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1683585654569;(0.044932, 1.378732, -0.362009);(0.000000, 0.000000, 0.000000, 1.000000);(0.003665, 0.038575, 0.999249);0.6202447;0;0.2;2.2;(0.011092, 0.045144, 0.998919);(-0.058187, 0.000168, 0.998306);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654574;(0.044948, 1.378794, -0.362134);(0.000000, 0.000000, 0.000000, 1.000000);(0.002941, 0.038828, 0.999242);0.618267;0;0.2;2.2;(0.010204, 0.045308, 0.998921);(-0.058281, -0.000250, 0.998300);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654579;(0.044948, 1.378794, -0.362134);(0.000000, 0.000000, 0.000000, 1.000000);(0.002280, 0.039426, 0.999220);0.6148275;0;0.1;2.3;(0.009359, 0.045773, 0.998908);(-0.058444, -0.000473, 0.998291);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654584;(0.044948, 1.378794, -0.362134);(0.000000, 0.000000, 0.000000, 1.000000);(0.001665, 0.040094, 0.999195);0.6112102;0;0.1;2.3;(0.008524, 0.046280, 0.998892);(-0.058532, -0.000673, 0.998285);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654589;(0.044948, 1.378794, -0.362134);(0.000000, 0.000000, 0.000000, 1.000000);(0.001289, 0.040541, 0.999177);0.6077443;0;0.1;2.3;(0.007935, 0.046587, 0.998883);(-0.058617, -0.000948, 0.998280);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654594;(0.044954, 1.378740, -0.362128);(0.000000, 0.000000, 0.000000, 1.000000);(0.001040, 0.040278, 0.999188);0.6083836;0;0.1;2.3;(0.007487, 0.046282, 0.998900);(-0.058712, -0.001299, 0.998274);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654599;(0.044954, 1.378740, -0.362128);(0.000000, 0.000000, 0.000000, 1.000000);(0.000296, 0.040267, 0.999189);0.6142594;0;0.0;2.3;(0.006868, 0.046343, 0.998902);(-0.058620, -0.000810, 0.998280);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654604;(0.044954, 1.378740, -0.362128);(0.000000, 0.000000, 0.000000, 1.000000);(-0.000372, 0.040370, 0.999185);0.6153061;0;0.0;2.3;(0.006254, 0.046498, 0.998899);(-0.058558, -0.000760, 0.998284);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654609;(0.044970, 1.378782, -0.362166);(0.000000, 0.000000, 0.000000, 1.000000);(-0.000567, 0.040185, 0.999192);0.6173673;0;0.0;2.3;(0.006014, 0.046321, 0.998909);(-0.058672, -0.000750, 0.998277);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654614;(0.044970, 1.378782, -0.362166);(0.000000, 0.000000, 0.000000, 1.000000);(-0.000204, 0.039750, 0.999210);0.6186871;0;0.0;2.3;(0.006362, 0.045930, 0.998924);(-0.058829, -0.000828, 0.998268);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654619;(0.044970, 1.378782, -0.362166);(0.000000, 0.000000, 0.000000, 1.000000);(-0.000042, 0.039425, 0.999223);0.6256452;0;0.0;2.3;(0.006641, 0.045567, 0.998939);(-0.059104, -0.000218, 0.998252);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654624;(0.044970, 1.378782, -0.362166);(0.000000, 0.000000, 0.000000, 1.000000);(0.000397, 0.039125, 0.999234);0.626689;0;0.0;2.2;(0.007065, 0.045210, 0.998953);(-0.059059, -0.000314, 0.998255);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654629;(0.044917, 1.378793, -0.362158);(0.000000, 0.000000, 0.000000, 1.000000);(0.000420, 0.038744, 0.999249);0.6357632;0;0.0;2.2;(0.007073, 0.044753, 0.998973);(-0.059074, 0.000259, 0.998254);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654634;(0.044917, 1.378793, -0.362158);(0.000000, 0.000000, 0.000000, 1.000000);(0.000257, 0.038605, 0.999255);0.6363245;0;0.0;2.2;(0.006891, 0.044612, 0.998981);(-0.058941, 0.000054, 0.998262);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654639;(0.044917, 1.378793, -0.362158);(0.000000, 0.000000, 0.000000, 1.000000);(0.000064, 0.038486, 0.999259);0.6369032;0;0.0;2.2;(0.006640, 0.044468, 0.998989);(-0.058855, -0.000160, 0.998267);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654644;(0.044917, 1.378793, -0.362158);(0.000000, 0.000000, 0.000000, 1.000000);(-0.000144, 0.038340, 0.999265);0.6376285;0;0.0;2.2;(0.006377, 0.044297, 0.998998);(-0.058816, -0.000369, 0.998269);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654649;(0.044890, 1.378824, -0.362089);(0.000000, 0.000000, 0.000000, 1.000000);(-0.000434, 0.038597, 0.999255);0.6346515;0;0.0;2.2;(0.006003, 0.044565, 0.998988);(-0.058784, -0.000581, 0.998271);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654654;(0.044890, 1.378824, -0.362089);(0.000000, 0.000000, 0.000000, 1.000000);(0.000521, 0.038604, 0.999255);0.6326175;0;0.0;2.2;(0.007124, 0.044790, 0.998971);(-0.058893, -0.000109, 0.998264);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654659;(0.044890, 1.378824, -0.362089);(0.000000, 0.000000, 0.000000, 1.000000);(0.000620, 0.038586, 0.999255);0.6298863;0;0.0;2.2;(0.007629, 0.045034, 0.998956);(-0.058871, 0.000019, 0.998266);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654664;(0.044890, 1.378824, -0.362089);(0.000000, 0.000000, 0.000000, 1.000000);(0.000505, 0.038582, 0.999255);0.6295356;0;0.0;2.2;(0.007511, 0.045028, 0.998958);(-0.058891, -0.000066, 0.998264);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654669;(0.044836, 1.378818, -0.362107);(0.000000, 0.000000, 0.000000, 1.000000);(0.000615, 0.037875, 0.999282);0.6331753;0;0.0;2.2;(0.007566, 0.044348, 0.998988);(-0.058794, -0.000350, 0.998270);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654674;(0.044836, 1.378818, -0.362107);(0.000000, 0.000000, 0.000000, 1.000000);(0.000771, 0.037056, 0.999313);0.6374815;0;0.0;2.1;(0.007721, 0.043532, 0.999022);(-0.058698, -0.000656, 0.998276);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654679;(0.044836, 1.378818, -0.362107);(0.000000, 0.000000, 0.000000, 1.000000);(0.000857, 0.036414, 0.999336);0.6405143;0;0.0;2.1;(0.007779, 0.042860, 0.999051);(-0.058593, -0.001005, 0.998282);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654684;(0.044879, 1.378857, -0.362253);(0.000000, 0.000000, 0.000000, 1.000000);(0.003291, 0.036074, 0.999344);0.6275243;0;0.2;2.1;(0.010724, 0.042691, 0.999031);(-0.058504, -0.001418, 0.998286);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654689;(0.044879, 1.378857, -0.362253);(0.000000, 0.000000, 0.000000, 1.000000);(0.003494, 0.036053, 0.999344);0.6288687;0;0.2;2.1;(0.010854, 0.042622, 0.999032);(-0.058367, -0.001327, 0.998294);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654694;(0.044879, 1.378857, -0.362253);(0.000000, 0.000000, 0.000000, 1.000000);(0.003453, 0.036128, 0.999341);0.6330603;0;0.2;2.1;(0.010792, 0.042664, 0.999031);(-0.058344, -0.000817, 0.998296);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654699;(0.044879, 1.378857, -0.362253);(0.000000, 0.000000, 0.000000, 1.000000);(0.003632, 0.035928, 0.999348);0.6366391;0;0.2;2.1;(0.010922, 0.042425, 0.999040);(-0.058297, -0.000582, 0.998299);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654704;(0.044879, 1.378857, -0.362253);(0.000000, 0.000000, 0.000000, 1.000000);(0.003150, 0.036247, 0.999338);0.6384907;0;0.2;2.1;(0.010326, 0.042684, 0.999035);(-0.058216, -0.000431, 0.998304);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654709;(0.044928, 1.378915, -0.362297);(0.000000, 0.000000, 0.000000, 1.000000);(0.002896, 0.036657, 0.999324);0.6380892;0;0.2;2.1;(0.009987, 0.043041, 0.999023);(-0.058076, -0.000349, 0.998312);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654714;(0.044928, 1.378915, -0.362297);(0.000000, 0.000000, 0.000000, 1.000000);(0.002689, 0.036990, 0.999312);0.6414285;0;0.2;2.1;(0.009600, 0.043210, 0.999020);(-0.057703, -0.000141, 0.998334);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654719;(0.044924, 1.378950, -0.362363);(0.000000, 0.000000, 0.000000, 1.000000);(0.002442, 0.037083, 0.999309);0.6408835;0;0.1;2.1;(0.009314, 0.043301, 0.999019);(-0.057594, -0.000290, 0.998340);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654724;(0.044924, 1.378950, -0.362363);(0.000000, 0.000000, 0.000000, 1.000000);(0.002114, 0.037393, 0.999298);0.6392782;0;0.1;2.1;(0.008858, 0.043538, 0.999013);(-0.057449, -0.000495, 0.998348);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654729;(0.044924, 1.378950, -0.362363);(0.000000, 0.000000, 0.000000, 1.000000);(0.001762, 0.037709, 0.999287);0.6368462;0;0.1;2.2;(0.008338, 0.043759, 0.999007);(-0.057414, -0.000775, 0.998350);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654734;(0.044924, 1.378950, -0.362363);(0.000000, 0.000000, 0.000000, 1.000000);(0.001372, 0.038069, 0.999274);0.6339605;0;0.1;2.2;(0.007763, 0.044011, 0.999001);(-0.057330, -0.001097, 0.998355);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654739;(0.044875, 1.378985, -0.362325);(0.000000, 0.000000, 0.000000, 1.000000);(0.000884, 0.038400, 0.999262);0.6311282;0;0.1;2.2;(0.007059, 0.044228, 0.998997);(-0.057254, -0.001470, 0.998359);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654744;(0.044875, 1.378985, -0.362325);(0.000000, 0.000000, 0.000000, 1.000000);(0.000358, 0.038763, 0.999248);0.6285431;0;0.0;2.2;(0.006325, 0.044478, 0.998990);(-0.057170, -0.001772, 0.998363);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654749;(0.044875, 1.378985, -0.362325);(0.000000, 0.000000, 0.000000, 1.000000);(-0.000130, 0.038972, 0.999240);0.6274303;0;0.0;2.2;(0.005633, 0.044590, 0.998990);(-0.057059, -0.002027, 0.998369);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654754;(0.044875, 1.378985, -0.362325);(0.000000, 0.000000, 0.000000, 1.000000);(-0.000344, 0.038971, 0.999240);0.6276158;0;0.0;2.2;(0.005255, 0.044519, 0.998995);(-0.057121, -0.002173, 0.998365);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654759;(0.044826, 1.378965, -0.362382);(0.000000, 0.000000, 0.000000, 1.000000);(0.000733, 0.038977, 0.999240);0.6210639;0;0.0;2.2;(0.006749, 0.044633, 0.998981);(-0.057212, -0.002268, 0.998359);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654764;(0.044826, 1.378965, -0.362382);(0.000000, 0.000000, 0.000000, 1.000000);(0.001108, 0.039178, 0.999232);0.612907;0;0.1;2.2;(0.007302, 0.045154, 0.998953);(-0.057282, -0.002442, 0.998355);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654769;(0.044826, 1.378965, -0.362382);(0.000000, 0.000000, 0.000000, 1.000000);(0.003979, 0.039719, 0.999203);0.5992082;0;0.2;2.3;(0.010052, 0.045655, 0.998907);(-0.057331, -0.002596, 0.998352);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654774;(0.044715, 1.379008, -0.362352);(0.000000, 0.000000, 0.000000, 1.000000);(0.004532, 0.039699, 0.999201);0.5964258;0;0.3;2.3;(0.010707, 0.045702, 0.998898);(-0.057396, -0.002633, 0.998348);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654779;(0.044715, 1.379008, -0.362352);(0.000000, 0.000000, 0.000000, 1.000000);(0.004507, 0.039723, 0.999201);0.6003243;0;0.3;2.3;(0.010813, 0.045782, 0.998893);(-0.057501, -0.002006, 0.998343);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654784;(0.044715, 1.379008, -0.362352);(0.000000, 0.000000, 0.000000, 1.000000);(0.004408, 0.039790, 0.999198);0.6015816;0;0.3;2.3;(0.010734, 0.045855, 0.998890);(-0.057585, -0.001779, 0.998339);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654789;(0.044715, 1.379008, -0.362352);(0.000000, 0.000000, 0.000000, 1.000000);(0.004316, 0.039767, 0.999200);0.6028673;0;0.2;2.3;(0.010605, 0.045802, 0.998894);(-0.057589, -0.001724, 0.998339);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654794;(0.044653, 1.378958, -0.362376);(0.000000, 0.000000, 0.000000, 1.000000);(0.004196, 0.039825, 0.999198);0.6323607;0;0.2;2.3;(0.010573, 0.045507, 0.998908);(-0.057977, 0.001662, 0.998317);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654799;(0.044653, 1.378958, -0.362376);(0.000000, 0.000000, 0.000000, 1.000000);(0.004020, 0.039364, 0.999217);0.6299058;0;0.2;2.3;(0.010389, 0.045127, 0.998927);(-0.058152, 0.000986, 0.998307);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654804;(0.044653, 1.378958, -0.362376);(0.000000, 0.000000, 0.000000, 1.000000);(0.003750, 0.038997, 0.999232);0.6328912;0;0.2;2.2;(0.010212, 0.044761, 0.998946);(-0.058479, 0.001047, 0.998288);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654809;(0.044653, 1.378958, -0.362376);(0.000000, 0.000000, 0.000000, 1.000000);(0.003463, 0.038196, 0.999264);0.6319093;0;0.2;2.2;(0.010413, 0.044418, 0.998959);(-0.058454, 0.000669, 0.998290);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654814;(0.044555, 1.379001, -0.362391);(0.000000, 0.000000, 0.000000, 1.000000);(0.003304, 0.037514, 0.999291);0.6333373;0;0.2;2.1;(0.010292, 0.043941, 0.998981);(-0.058379, 0.000272, 0.998295);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654819;(0.044555, 1.379001, -0.362391);(0.000000, 0.000000, 0.000000, 1.000000);(0.003240, 0.037483, 0.999292);0.6698837;0;0.2;2.1;(0.010304, 0.043187, 0.999014);(-0.058518, 0.003959, 0.998279);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654824;(0.044555, 1.379001, -0.362391);(0.000000, 0.000000, 0.000000, 1.000000);(0.004858, 0.037833, 0.999272);0.6573631;0;0.3;2.2;(0.012531, 0.043664, 0.998968);(-0.058650, 0.004330, 0.998269);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654829;(0.044555, 1.379001, -0.362391);(0.000000, 0.000000, 0.000000, 1.000000);(0.004799, 0.037726, 0.999277);0.6538811;0;0.3;2.2;(0.012522, 0.043663, 0.998968);(-0.058659, 0.003884, 0.998271);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654834;(0.044513, 1.379045, -0.362398);(0.000000, 0.000000, 0.000000, 1.000000);(0.004838, 0.037596, 0.999281);0.6493883;0;0.3;2.2;(0.012487, 0.043552, 0.998973);(-0.058505, 0.003087, 0.998282);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654839;(0.044513, 1.379045, -0.362398);(0.000000, 0.000000, 0.000000, 1.000000);(0.004390, 0.037456, 0.999289);0.6485692;0;0.3;2.1;(0.011933, 0.043543, 0.998980);(-0.058348, 0.002563, 0.998293);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654844;(0.044513, 1.379045, -0.362398);(0.000000, 0.000000, 0.000000, 1.000000);(0.002763, 0.036714, 0.999322);0.6498079;0;0.2;2.1;(0.011191, 0.043435, 0.998994);(-0.058206, 0.002116, 0.998302);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654849;(0.044418, 1.379021, -0.362395);(0.000000, 0.000000, 0.000000, 1.000000);(0.002934, 0.034149, 0.999413);0.6650959;0;0.2;2.0;(0.011221, 0.040993, 0.999096);(-0.058045, 0.001453, 0.998313);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654854;(0.044418, 1.379021, -0.362395);(0.000000, 0.000000, 0.000000, 1.000000);(0.002868, 0.033761, 0.999426);0.6658921;0;0.2;1.9;(0.011054, 0.040455, 0.999120);(-0.057850, 0.000799, 0.998325);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654859;(0.044418, 1.379021, -0.362395);(0.000000, 0.000000, 0.000000, 1.000000);(0.000866, 0.032919, 0.999458);0.6675456;0;0.0;1.9;(0.009742, 0.040281, 0.999141);(-0.057679, -0.000012, 0.998335);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654864;(0.044418, 1.379021, -0.362395);(0.000000, 0.000000, 0.000000, 1.000000);(-0.000124, 0.032093, 0.999485);0.6716657;0;0.0;1.8;(0.008773, 0.039509, 0.999181);(-0.057532, -0.000907, 0.998343);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654869;(0.044319, 1.379035, -0.362416);(0.000000, 0.000000, 0.000000, 1.000000);(-0.001195, 0.032280, 0.999478);0.6812076;0;-0.1;1.8;(0.007798, 0.039688, 0.999182);(-0.057452, -0.000229, 0.998348);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654874;(0.044319, 1.379035, -0.362416);(0.000000, 0.000000, 0.000000, 1.000000);(-0.002145, 0.032434, 0.999472);0.6849332;0;-0.1;1.9;(0.006952, 0.039914, 0.999179);(-0.057224, -0.000147, 0.998361);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654879;(0.044319, 1.379035, -0.362416);(0.000000, 0.000000, 0.000000, 1.000000);(-0.002029, 0.032626, 0.999466);0.6816131;0;-0.1;1.9;(0.006838, 0.039999, 0.999176);(-0.057011, -0.000563, 0.998373);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654884;(0.044213, 1.378894, -0.362415);(0.000000, 0.000000, 0.000000, 1.000000);(-0.002776, 0.031786, 0.999491);0.6842843;0;-0.2;1.8;(0.006692, 0.039814, 0.999185);(-0.056046, -0.000985, 0.998428);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654889;(0.044213, 1.378894, -0.362415);(0.000000, 0.000000, 0.000000, 1.000000);(-0.002332, 0.032190, 0.999479);0.6740402;0;-0.1;1.8;(0.006816, 0.040008, 0.999176);(-0.055859, -0.001847, 0.998437);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654894;(0.044213, 1.378894, -0.362415);(0.000000, 0.000000, 0.000000, 1.000000);(-0.001860, 0.032311, 0.999476);0.6651036;0;-0.1;1.9;(0.007016, 0.039969, 0.999176);(-0.055803, -0.002730, 0.998438);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654899;(0.044213, 1.378894, -0.362415);(0.000000, 0.000000, 0.000000, 1.000000);(-0.000668, 0.032081, 0.999485);0.6562467;0;0.0;1.8;(0.008248, 0.039815, 0.999173);(-0.055864, -0.003281, 0.998433);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654904;(0.044166, 1.378838, -0.362461);(0.000000, 0.000000, 0.000000, 1.000000);(-0.000264, 0.031691, 0.999498);0.6541103;0;0.0;1.8;(0.008598, 0.039384, 0.999187);(-0.055996, -0.003739, 0.998424);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654909;(0.044166, 1.378838, -0.362461);(0.000000, 0.000000, 0.000000, 1.000000);(-0.001654, 0.030915, 0.999521);0.65491;0;-0.1;1.8;(0.007624, 0.039163, 0.999204);(-0.056076, -0.004237, 0.998418);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654914;(0.044166, 1.378838, -0.362461);(0.000000, 0.000000, 0.000000, 1.000000);(-0.002018, 0.030586, 0.999530);0.6558191;0;-0.1;1.8;(0.007114, 0.038707, 0.999225);(-0.056046, -0.004808, 0.998417);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654919;(0.044166, 1.378838, -0.362461);(0.000000, 0.000000, 0.000000, 1.000000);(-0.002258, 0.030334, 0.999537);0.6553946;0;-0.1;1.7;(0.006693, 0.038316, 0.999243);(-0.055878, -0.005462, 0.998423);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654924;(0.044206, 1.378772, -0.362334);(0.000000, 0.000000, 0.000000, 1.000000);(-0.003731, 0.029976, 0.999544);0.6578758;0;-0.2;1.7;(0.005557, 0.038320, 0.999250);(-0.055909, -0.005601, 0.998420);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654929;(0.044206, 1.378772, -0.362334);(0.000000, 0.000000, 0.000000, 1.000000);(-0.004409, 0.030192, 0.999534);0.6592263;0;-0.3;1.7;(0.004536, 0.038299, 0.999256);(-0.055821, -0.005857, 0.998424);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654934;(0.044206, 1.378772, -0.362334);(0.000000, 0.000000, 0.000000, 1.000000);(-0.004862, 0.030379, 0.999527);0.6555876;0;-0.3;1.7;(0.003711, 0.038272, 0.999261);(-0.055756, -0.006500, 0.998423);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654939;(0.044206, 1.378772, -0.362334);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005054, 0.030132, 0.999533);0.6666471;0;-0.3;1.7;(0.003327, 0.037893, 0.999276);(-0.055965, -0.005895, 0.998415);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654944;(0.044103, 1.378775, -0.362297);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005348, 0.029978, 0.999536);0.6705511;0;-0.3;1.7;(0.003015, 0.037752, 0.999283);(-0.055919, -0.005786, 0.998419);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654949;(0.044103, 1.378775, -0.362297);(0.000000, 0.000000, 0.000000, 1.000000);(-0.007587, 0.029429, 0.999538);0.6698807;0;-0.4;1.7;(0.001582, 0.037922, 0.999279);(-0.055778, -0.006129, 0.998424);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654954;(0.044103, 1.378775, -0.362297);(0.000000, 0.000000, 0.000000, 1.000000);(-0.008097, 0.029995, 0.999517);0.6600394;0;-0.5;1.7;(0.000245, 0.038052, 0.999276);(-0.055445, -0.007256, 0.998435);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654959;(0.044085, 1.378773, -0.362225);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006012, 0.030252, 0.999524);0.6545669;0;-0.3;1.7;(0.002686, 0.038532, 0.999254);(-0.053849, -0.007075, 0.998524);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654964;(0.044085, 1.378773, -0.362225);(0.000000, 0.000000, 0.000000, 1.000000);(-0.008045, 0.029971, 0.999518);0.6574073;0;-0.5;1.7;(0.000600, 0.038349, 0.999264);(-0.053422, -0.007495, 0.998544);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654969;(0.044085, 1.378773, -0.362225);(0.000000, 0.000000, 0.000000, 1.000000);(-0.011206, 0.029963, 0.999488);0.6595032;0;-0.6;1.7;(-0.002812, 0.038366, 0.999260);(-0.053162, -0.007776, 0.998556);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654974;(0.044085, 1.378773, -0.362225);(0.000000, 0.000000, 0.000000, 1.000000);(-0.011893, 0.030145, 0.999475);0.6565312;0;-0.7;1.7;(-0.003814, 0.038417, 0.999255);(-0.053022, -0.008033, 0.998561);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654979;(0.044008, 1.378795, -0.362155);(0.000000, 0.000000, 0.000000, 1.000000);(-0.011860, 0.030245, 0.999472);0.6541851;0;-0.7;1.7;(-0.004122, 0.038367, 0.999255);(-0.052869, -0.008283, 0.998567);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654984;(0.044008, 1.378795, -0.362155);(0.000000, 0.000000, 0.000000, 1.000000);(-0.012723, 0.030343, 0.999459);0.6756908;0;-0.7;1.7;(-0.004193, 0.038341, 0.999256);(-0.051272, -0.006831, 0.998661);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654989;(0.044008, 1.378795, -0.362155);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014101, 0.030405, 0.999438);0.6740038;0;-0.8;1.7;(-0.006194, 0.038215, 0.999250);(-0.051144, -0.007109, 0.998666);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654994;(0.044033, 1.378795, -0.362092);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014388, 0.030175, 0.999441);0.6830384;0;-0.8;1.7;(-0.006300, 0.037986, 0.999258);(-0.051569, -0.006736, 0.998647);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585654999;(0.044033, 1.378795, -0.362092);(0.000000, 0.000000, 0.000000, 1.000000);(-0.011686, 0.030495, 0.999467);0.6830366;0;-0.7;1.7;(-0.003488, 0.038376, 0.999257);(-0.052085, -0.006180, 0.998624);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585655004;(0.044033, 1.378795, -0.362092);(0.000000, 0.000000, 0.000000, 1.000000);(-0.011086, 0.030701, 0.999467);0.6795547;0;-0.6;1.8;(-0.002921, 0.038546, 0.999253);(-0.052283, -0.006190, 0.998613);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585655009;(0.044033, 1.378795, -0.362092);(0.000000, 0.000000, 0.000000, 1.000000);(-0.010876, 0.030838, 0.999465);0.6770095;0;-0.6;1.8;(-0.002777, 0.038606, 0.999251);(-0.052461, -0.006284, 0.998603);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585655014;(0.044049, 1.378830, -0.362006);(0.000000, 0.000000, 0.000000, 1.000000);(-0.010504, 0.031059, 0.999462);0.6730921;0;-0.6;1.8;(-0.002561, 0.038686, 0.999248);(-0.052556, -0.006463, 0.998597);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585655019;(0.044049, 1.378830, -0.362006);(0.000000, 0.000000, 0.000000, 1.000000);(-0.009995, 0.031273, 0.999461);0.6671089;0;-0.6;1.8;(-0.002260, 0.038753, 0.999246);(-0.052727, -0.006798, 0.998586);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
