CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1683585024267;(-0.064787, 1.493341, -0.412887);(0.000000, 0.000000, 0.000000, 1.000000);(-0.004799, 0.036991, 0.999304);0.9918035;1;-0.3;2.1;(0.021226, 0.023679, 0.999494);(-0.030785, 0.049709, 0.998289);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024272;(-0.064787, 1.493341, -0.412887);(0.000000, 0.000000, 0.000000, 1.000000);(-0.004817, 0.036941, 0.999306);0.9903263;1;-0.3;2.1;(0.021202, 0.023579, 0.999497);(-0.030800, 0.049712, 0.998289);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024277;(-0.064787, 1.493341, -0.412887);(0.000000, 0.000000, 0.000000, 1.000000);(-0.004858, 0.036906, 0.999307);0.9873784;1;-0.3;2.1;(0.021177, 0.023447, 0.999501);(-0.030855, 0.049751, 0.998285);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024282;(-0.064787, 1.493341, -0.412887);(0.000000, 0.000000, 0.000000, 1.000000);(-0.004893, 0.036790, 0.999311);0.9824722;1;-0.3;2.1;(0.021101, 0.023107, 0.999510);(-0.030854, 0.049787, 0.998283);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024287;(-0.064832, 1.493339, -0.412859);(0.000000, 0.000000, 0.000000, 1.000000);(-0.004951, 0.036705, 0.999314);0.9779899;1;-0.3;2.1;(0.021027, 0.022838, 0.999518);(-0.030898, 0.049829, 0.998280);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024292;(-0.064832, 1.493339, -0.412859);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005019, 0.036650, 0.999316);0.9744204;1;-0.3;2.1;(0.020953, 0.022647, 0.999524);(-0.030962, 0.049876, 0.998275);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024297;(-0.064832, 1.493339, -0.412859);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005064, 0.036592, 0.999318);0.9717441;1;-0.3;2.1;(0.020870, 0.022465, 0.999530);(-0.030974, 0.049915, 0.998273);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024302;(-0.064832, 1.493339, -0.412859);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005134, 0.036569, 0.999318);0.9692833;1;-0.3;2.1;(0.020792, 0.022354, 0.999534);(-0.031037, 0.049972, 0.998268);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024307;(-0.064825, 1.493237, -0.412882);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005170, 0.036529, 0.999319);0.9679021;1;-0.3;2.1;(0.020713, 0.022242, 0.999538);(-0.031037, 0.050002, 0.998267);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024312;(-0.064825, 1.493237, -0.412882);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005232, 0.036515, 0.999319);0.9654967;1;-0.3;2.1;(0.020650, 0.022149, 0.999541);(-0.031097, 0.050066, 0.998262);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024317;(-0.064825, 1.493237, -0.412882);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005296, 0.036517, 0.999319);0.9637645;0.9999719;-0.3;2.1;(0.020579, 0.022098, 0.999544);(-0.031154, 0.050134, 0.998257);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024322;(-0.064880, 1.493318, -0.412881);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005332, 0.036476, 0.999320);0.9619751;0.9869654;-0.3;2.1;(0.020498, 0.021970, 0.999549);(-0.031151, 0.050174, 0.998255);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024327;(-0.064880, 1.493318, -0.412881);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005406, 0.036449, 0.999321);0.9594147;0.987483;-0.3;2.1;(0.020434, 0.021868, 0.999552);(-0.031233, 0.050224, 0.998250);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024332;(-0.064880, 1.493318, -0.412881);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005433, 0.036414, 0.999322);0.9580365;0.9843345;-0.3;2.1;(0.020386, 0.021781, 0.999555);(-0.031242, 0.050249, 0.998248);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024337;(-0.064880, 1.493318, -0.412881);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005439, 0.036352, 0.999324);0.9562821;0.982814;-0.3;2.1;(0.020333, 0.021632, 0.999559);(-0.031208, 0.050266, 0.998248);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024342;(-0.064885, 1.493360, -0.412896);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005435, 0.036283, 0.999327);0.9548514;0.9996247;-0.3;2.1;(0.020286, 0.021486, 0.999563);(-0.031164, 0.050268, 0.998250);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024347;(-0.064885, 1.493360, -0.412896);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005433, 0.036226, 0.999329);0.9534432;1;-0.3;2.1;(0.020241, 0.021361, 0.999567);(-0.031127, 0.050281, 0.998250);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024352;(-0.064885, 1.493360, -0.412896);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005474, 0.036227, 0.999329);0.9507393;1;-0.3;2.1;(0.020210, 0.021284, 0.999569);(-0.031171, 0.050366, 0.998244);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024357;(-0.064885, 1.493349, -0.412891);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005479, 0.036246, 0.999328);0.9503413;0.9923034;-0.3;2.1;(0.020184, 0.021297, 0.999569);(-0.031160, 0.050426, 0.998242);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024362;(-0.064885, 1.493349, -0.412891);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005460, 0.036233, 0.999328);0.949389;1;-0.3;2.1;(0.020178, 0.021250, 0.999571);(-0.031120, 0.050466, 0.998241);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024367;(-0.064885, 1.493349, -0.412891);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005487, 0.036259, 0.999327);0.9475289;1;-0.3;2.1;(0.020176, 0.021247, 0.999571);(-0.031165, 0.050555, 0.998235);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024372;(-0.064885, 1.493349, -0.412891);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005482, 0.036285, 0.999327);0.9472424;1;-0.3;2.1;(0.020158, 0.021271, 0.999571);(-0.031140, 0.050622, 0.998232);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024377;(-0.064888, 1.493299, -0.412944);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005463, 0.036283, 0.999327);0.9469944;1;-0.3;2.1;(0.020147, 0.021258, 0.999571);(-0.031099, 0.050655, 0.998232);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024382;(-0.064888, 1.493299, -0.412944);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005489, 0.036303, 0.999326);0.9449654;1;-0.3;2.1;(0.020138, 0.021240, 0.999572);(-0.031135, 0.050748, 0.998226);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024387;(-0.064888, 1.493299, -0.412944);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005522, 0.036326, 0.999325);0.9428216;1;-0.3;2.1;(0.020111, 0.021217, 0.999573);(-0.031170, 0.050854, 0.998220);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024392;(-0.064888, 1.493299, -0.412944);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005525, 0.036337, 0.999324);0.9411227;1;-0.3;2.1;(0.020106, 0.021188, 0.999573);(-0.031169, 0.050936, 0.998215);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024397;(-0.064854, 1.493214, -0.412866);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005556, 0.036353, 0.999324);0.9381205;1;-0.3;2.1;(0.020097, 0.021141, 0.999575);(-0.031216, 0.051055, 0.998208);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024402;(-0.064854, 1.493214, -0.412866);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005576, 0.036361, 0.999323);0.936431;1;-0.3;2.1;(0.020076, 0.021109, 0.999576);(-0.031233, 0.051132, 0.998203);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024407;(-0.064854, 1.493214, -0.412866);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005609, 0.036367, 0.999323);0.9338091;1;-0.3;2.1;(0.020054, 0.021053, 0.999577);(-0.031274, 0.051229, 0.998197);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024412;(-0.064836, 1.493222, -0.412802);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005618, 0.036373, 0.999323);0.9328043;1;-0.3;2.1;(0.020020, 0.021029, 0.999578);(-0.031260, 0.051294, 0.998194);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024417;(-0.064836, 1.493222, -0.412802);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005663, 0.036395, 0.999321);0.9300911;1;-0.3;2.1;(0.019990, 0.020997, 0.999580);(-0.031316, 0.051418, 0.998186);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024422;(-0.064836, 1.493222, -0.412802);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005666, 0.036403, 0.999321);0.9290037;1;-0.3;2.1;(0.019955, 0.020968, 0.999581);(-0.031290, 0.051491, 0.998183);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024427;(-0.064836, 1.493222, -0.412802);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005724, 0.036385, 0.999322);0.9248297;1;-0.3;2.1;(0.019894, 0.020819, 0.999585);(-0.031342, 0.051608, 0.998175);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024432;(-0.064866, 1.493235, -0.412752);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005730, 0.036376, 0.999322);0.9220093;1;-0.3;2.1;(0.019842, 0.020704, 0.999589);(-0.031309, 0.051715, 0.998171);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024437;(-0.064866, 1.493235, -0.412752);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005774, 0.036404, 0.999321);0.9196242;0.9999366;-0.3;2.1;(0.019784, 0.020680, 0.999590);(-0.031339, 0.051853, 0.998163);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024442;(-0.064866, 1.493235, -0.412752);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005818, 0.036431, 0.999319);0.9174598;1;-0.3;2.1;(0.019730, 0.020663, 0.999592);(-0.031370, 0.051983, 0.998155);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024447;(-0.064866, 1.493235, -0.412752);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005862, 0.036455, 0.999318);0.9152743;1;-0.3;2.1;(0.019683, 0.020643, 0.999593);(-0.031410, 0.052103, 0.998148);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024452;(-0.064856, 1.493230, -0.412723);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005905, 0.036458, 0.999318);0.911972;1;-0.3;2.1;(0.019643, 0.020557, 0.999596);(-0.031453, 0.052221, 0.998140);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024457;(-0.064856, 1.493230, -0.412723);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005951, 0.036460, 0.999317);0.9079382;1;-0.3;2.1;(0.019593, 0.020443, 0.999599);(-0.031494, 0.052363, 0.998131);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024462;(-0.064856, 1.493230, -0.412723);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005961, 0.036465, 0.999317);0.9051873;1;-0.3;2.1;(0.019545, 0.020357, 0.999602);(-0.031470, 0.052484, 0.998126);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024467;(-0.064930, 1.493281, -0.412578);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005992, 0.036453, 0.999317);0.9036363;1;-0.3;2.1;(0.019481, 0.020278, 0.999605);(-0.031474, 0.052531, 0.998123);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024472;(-0.064930, 1.493281, -0.412578);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006019, 0.036456, 0.999317);0.9030776;1;-0.3;2.1;(0.019432, 0.020258, 0.999606);(-0.031479, 0.052565, 0.998121);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024477;(-0.064930, 1.493281, -0.412578);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006012, 0.036453, 0.999317);0.9031144;1;-0.3;2.1;(0.019386, 0.020234, 0.999607);(-0.031431, 0.052584, 0.998122);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024482;(-0.064930, 1.493281, -0.412578);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006014, 0.036425, 0.999318);0.9039709;1;-0.3;2.1;(0.019347, 0.020201, 0.999609);(-0.031405, 0.052528, 0.998126);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024487;(-0.064953, 1.493252, -0.412647);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006059, 0.036443, 0.999317);0.903659;1;-0.3;2.1;(0.019343, 0.020237, 0.999608);(-0.031479, 0.052550, 0.998122);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024492;(-0.064953, 1.493252, -0.412647);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006089, 0.036418, 0.999318);0.903805;1;-0.3;2.1;(0.019279, 0.020191, 0.999610);(-0.031480, 0.052525, 0.998123);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024497;(-0.064953, 1.493252, -0.412647);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006114, 0.036379, 0.999319);0.9038606;1;-0.4;2.1;(0.019200, 0.020114, 0.999613);(-0.031461, 0.052490, 0.998126);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024502;(-0.064953, 1.493252, -0.412647);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006182, 0.036385, 0.999319);0.9033975;0.9990517;-0.4;2.1;(0.019133, 0.020110, 0.999615);(-0.031526, 0.052516, 0.998122);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024507;(-0.064972, 1.493264, -0.412676);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006255, 0.036379, 0.999319);0.9019458;1;-0.4;2.1;(0.019056, 0.020056, 0.999617);(-0.031590, 0.052557, 0.998118);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024512;(-0.064972, 1.493264, -0.412676);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006300, 0.036369, 0.999319);0.9012694;1;-0.4;2.1;(0.018996, 0.020017, 0.999619);(-0.031620, 0.052572, 0.998116);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024517;(-0.064972, 1.493264, -0.412676);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006365, 0.036357, 0.999319);0.9007747;1;-0.4;2.1;(0.018924, 0.019982, 0.999621);(-0.031675, 0.052577, 0.998114);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024522;(-0.064990, 1.493230, -0.412794);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006428, 0.036336, 0.999319);0.9002007;1;-0.4;2.1;(0.018849, 0.019933, 0.999624);(-0.031725, 0.052573, 0.998113);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024527;(-0.064990, 1.493230, -0.412794);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006481, 0.036319, 0.999319);0.899062;1;-0.4;2.1;(0.018798, 0.019876, 0.999626);(-0.031776, 0.052586, 0.998111);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024532;(-0.064990, 1.493230, -0.412794);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006489, 0.036285, 0.999320);0.8983541;1;-0.4;2.1;(0.018767, 0.019802, 0.999628);(-0.031762, 0.052576, 0.998112);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024537;(-0.064990, 1.493230, -0.412794);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006510, 0.036270, 0.999321);0.8958629;1;-0.4;2.1;(0.018751, 0.019706, 0.999630);(-0.031788, 0.052629, 0.998108);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024542;(-0.065017, 1.493261, -0.412821);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006496, 0.036226, 0.999323);0.8948392;1;-0.4;2.1;(0.018733, 0.019606, 0.999632);(-0.031747, 0.052618, 0.998110);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024547;(-0.065017, 1.493261, -0.412821);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006473, 0.036169, 0.999325);0.8939074;1;-0.4;2.1;(0.018731, 0.019500, 0.999634);(-0.031703, 0.052589, 0.998113);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024552;(-0.065017, 1.493261, -0.412821);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006482, 0.036132, 0.999326);0.8916143;1;-0.4;2.1;(0.018736, 0.019386, 0.999637);(-0.031720, 0.052607, 0.998111);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024557;(-0.065017, 1.493261, -0.412821);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006469, 0.036086, 0.999328);0.8903388;1;-0.4;2.1;(0.018741, 0.019289, 0.999638);(-0.031700, 0.052595, 0.998113);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024562;(-0.065045, 1.493323, -0.412898);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006488, 0.036052, 0.999329);0.8886112;1;-0.4;2.1;(0.018723, 0.019193, 0.999641);(-0.031717, 0.052606, 0.998112);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024567;(-0.065045, 1.493323, -0.412898);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006516, 0.036000, 0.999331);0.8860426;1;-0.4;2.1;(0.018689, 0.019045, 0.999644);(-0.031737, 0.052622, 0.998110);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024572;(-0.065045, 1.493323, -0.412898);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006542, 0.035953, 0.999332);0.8838353;1;-0.4;2.1;(0.018657, 0.018915, 0.999647);(-0.031756, 0.052634, 0.998109);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024577;(-0.065045, 1.493323, -0.412898);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006554, 0.035982, 0.999331);0.8853483;1;-0.4;2.1;(0.018637, 0.019004, 0.999646);(-0.031760, 0.052636, 0.998109);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024582;(-0.065104, 1.493345, -0.412980);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006542, 0.035983, 0.999331);0.8863533;1;-0.4;2.1;(0.018618, 0.019032, 0.999646);(-0.031721, 0.052626, 0.998110);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024587;(-0.065104, 1.493345, -0.412980);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006524, 0.035960, 0.999332);0.8866887;1;-0.4;2.1;(0.018606, 0.019012, 0.999646);(-0.031681, 0.052607, 0.998113);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024592;(-0.065104, 1.493345, -0.412980);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006533, 0.035949, 0.999332);0.886537;1;-0.4;2.1;(0.018596, 0.018998, 0.999647);(-0.031685, 0.052605, 0.998113);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024597;(-0.065117, 1.493396, -0.413018);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006532, 0.035950, 0.999332);0.8859056;1;-0.4;2.1;(0.018596, 0.018982, 0.999647);(-0.031682, 0.052628, 0.998112);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024602;(-0.065117, 1.493396, -0.413018);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006539, 0.035950, 0.999332);0.885334;1;-0.4;2.1;(0.018573, 0.018960, 0.999648);(-0.031674, 0.052654, 0.998110);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024607;(-0.065117, 1.493396, -0.413018);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006530, 0.035930, 0.999333);0.8840143;1;-0.4;2.1;(0.018540, 0.018879, 0.999650);(-0.031631, 0.052686, 0.998110);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024612;(-0.065117, 1.493396, -0.413018);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006540, 0.035915, 0.999333);0.8823111;1;-0.4;2.1;(0.018507, 0.018800, 0.999652);(-0.031621, 0.052727, 0.998108);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024617;(-0.065154, 1.493425, -0.413080);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006546, 0.035865, 0.999335);0.8807062;1;-0.4;2.1;(0.018479, 0.018684, 0.999655);(-0.031608, 0.052726, 0.998109);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024622;(-0.065154, 1.493425, -0.413080);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006534, 0.035905, 0.999334);0.880864;1;-0.4;2.1;(0.018431, 0.018718, 0.999655);(-0.031543, 0.052794, 0.998107);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024627;(-0.065154, 1.493425, -0.413080);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006492, 0.035988, 0.999331);0.8809093;1;-0.4;2.1;(0.018432, 0.018810, 0.999653);(-0.031446, 0.052922, 0.998103);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024632;(-0.065115, 1.493358, -0.413216);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006375, 0.036206, 0.999324);0.8822902;0.9610046;-0.4;2.1;(0.018534, 0.019075, 0.999646);(-0.031260, 0.053135, 0.998098);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024637;(-0.065115, 1.493358, -0.413216);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006276, 0.036593, 0.999311);0.8813072;0.9369588;-0.4;2.1;(0.018670, 0.019459, 0.999636);(-0.031209, 0.053545, 0.998078);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024642;(-0.065115, 1.493358, -0.413216);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006095, 0.037048, 0.999295);0.8826996;0.9149773;-0.3;2.1;(0.018885, 0.019979, 0.999622);(-0.031068, 0.053951, 0.998060);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024647;(-0.065115, 1.493358, -0.413216);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005850, 0.037610, 0.999275);0.8862575;0.9068046;-0.3;2.2;(0.019178, 0.020682, 0.999602);(-0.030873, 0.054399, 0.998042);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024652;(-0.065071, 1.493338, -0.413257);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005530, 0.038232, 0.999254);0.8910099;0.8992295;-0.3;2.2;(0.019556, 0.021489, 0.999578);(-0.030607, 0.054871, 0.998024);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024657;(-0.065071, 1.493338, -0.413257);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005145, 0.038876, 0.999231);0.8959824;0.9010112;-0.3;2.2;(0.019997, 0.022326, 0.999551);(-0.030271, 0.055359, 0.998008);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024662;(-0.065071, 1.493338, -0.413257);(0.000000, 0.000000, 0.000000, 1.000000);(-0.004724, 0.039470, 0.999210);0.900219;0.9015478;-0.3;2.3;(0.020458, 0.023080, 0.999524);(-0.029884, 0.055822, 0.997993);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024667;(-0.065098, 1.493454, -0.413208);(0.000000, 0.000000, 0.000000, 1.000000);(-0.004375, 0.040157, 0.999184);0.9006646;0.8782573;-0.3;2.3;(0.020953, 0.023852, 0.999496);(-0.029664, 0.056443, 0.997965);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024672;(-0.065098, 1.493454, -0.413208);(0.000000, 0.000000, 0.000000, 1.000000);(-0.003807, 0.040725, 0.999163);0.9084704;0.8608323;-0.2;2.3;(0.021459, 0.024647, 0.999466);(-0.029033, 0.056817, 0.997962);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024677;(-0.065098, 1.493454, -0.413208);(0.000000, 0.000000, 0.000000, 1.000000);(-0.003330, 0.041279, 0.999142);0.9123841;0.858842;-0.2;2.4;(0.021992, 0.025356, 0.999437);(-0.028609, 0.057234, 0.997951);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024682;(-0.065098, 1.493454, -0.413208);(0.000000, 0.000000, 0.000000, 1.000000);(-0.002827, 0.041775, 0.999123);0.9159458;0.8604988;-0.2;2.4;(0.022546, 0.025992, 0.999408);(-0.028152, 0.057605, 0.997942);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024687;(-0.065118, 1.493524, -0.413177);(0.000000, 0.000000, 0.000000, 1.000000);(-0.002315, 0.042173, 0.999108);0.9166859;0.8619633;-0.1;2.4;(0.023137, 0.026450, 0.999382);(-0.027714, 0.057943, 0.997935);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024692;(-0.065118, 1.493524, -0.413177);(0.000000, 0.000000, 0.000000, 1.000000);(-0.001811, 0.042533, 0.999093);0.9168705;0.8632247;-0.1;2.4;(0.023703, 0.026843, 0.999359);(-0.027269, 0.058265, 0.997929);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024697;(-0.065118, 1.493524, -0.413177);(0.000000, 0.000000, 0.000000, 1.000000);(-0.001304, 0.042774, 0.999084);0.9139481;0.8524548;-0.1;2.5;(0.024273, 0.027016, 0.999340);(-0.026824, 0.058558, 0.997924);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024702;(-0.065118, 1.493524, -0.413177);(0.000000, 0.000000, 0.000000, 1.000000);(-0.000769, 0.042956, 0.999077);0.9138209;0.8512865;0.0;2.5;(0.024797, 0.027184, 0.999323);(-0.026280, 0.058745, 0.997927);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585024707;(-0.065148, 1.493478, -0.413125);(0.000000, 0.000000, 0.000000, 1.000000);(-0.000310, 0.043161, 0.999068);0.9122446;0.8490368;0.0;2.5;(0.025293, 0.027354, 0.999306);(-0.025858, 0.058977, 0.997924);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
