CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1683585915423;(0.035662, 1.372379, -0.386704);(0.000000, 0.000000, 0.000000, 1.000000);(0.005586, 0.001851, 0.999983);0.5639592;1;0.3;0.1;(0.026332, 0.030450, 0.999189);(-0.015198, -0.026439, 0.999535);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915428;(0.035705, 1.372440, -0.386715);(0.000000, 0.000000, 0.000000, 1.000000);(0.005620, 0.002209, 0.999982);0.569631;1;0.3;0.1;(0.026378, 0.030613, 0.999183);(-0.015175, -0.025848, 0.999551);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915433;(0.035705, 1.372440, -0.386715);(0.000000, 0.000000, 0.000000, 1.000000);(0.005655, 0.002510, 0.999981);0.5760724;1;0.3;0.1;(0.026421, 0.030699, 0.999179);(-0.015144, -0.025277, 0.999566);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915438;(0.035705, 1.372440, -0.386715);(0.000000, 0.000000, 0.000000, 1.000000);(0.005689, 0.002845, 0.999980);0.5804145;1;0.3;0.2;(0.026438, 0.030870, 0.999174);(-0.015093, -0.024770, 0.999579);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915443;(0.035707, 1.372440, -0.386726);(0.000000, 0.000000, 0.000000, 1.000000);(0.005722, 0.003053, 0.999979);0.5809529;1;0.3;0.2;(0.026446, 0.031031, 0.999169);(-0.015035, -0.024555, 0.999585);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915448;(0.035707, 1.372440, -0.386726);(0.000000, 0.000000, 0.000000, 1.000000);(0.005695, 0.003129, 0.999979);0.582113;1;0.3;0.2;(0.026362, 0.031042, 0.999170);(-0.015000, -0.024422, 0.999589);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915453;(0.035707, 1.372440, -0.386726);(0.000000, 0.000000, 0.000000, 1.000000);(0.005646, 0.003317, 0.999979);0.5824434;1;0.3;0.2;(0.026270, 0.031186, 0.999168);(-0.015002, -0.024226, 0.999594);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915458;(0.035707, 1.372440, -0.386726);(0.000000, 0.000000, 0.000000, 1.000000);(0.005599, 0.003552, 0.999978);0.5843202;1;0.3;0.2;(0.026219, 0.031341, 0.999165);(-0.015045, -0.023930, 0.999600);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915463;(0.035660, 1.372523, -0.386708);(0.000000, 0.000000, 0.000000, 1.000000);(0.005597, 0.003760, 0.999977);0.5855147;1;0.3;0.2;(0.026221, 0.031492, 0.999160);(-0.015050, -0.023693, 0.999606);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915468;(0.035660, 1.372523, -0.386708);(0.000000, 0.000000, 0.000000, 1.000000);(0.005613, 0.003940, 0.999977);0.5870262;1;0.3;0.2;(0.026247, 0.031611, 0.999156);(-0.015043, -0.023469, 0.999611);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915473;(0.035660, 1.372523, -0.386708);(0.000000, 0.000000, 0.000000, 1.000000);(0.005619, 0.004017, 0.999976);0.5876887;1;0.3;0.2;(0.026281, 0.031662, 0.999153);(-0.015068, -0.023387, 0.999613);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915478;(0.035668, 1.372464, -0.386704);(0.000000, 0.000000, 0.000000, 1.000000);(0.005618, 0.004286, 0.999975);0.5852258;0.9952745;0.3;0.2;(0.026316, 0.032001, 0.999141);(-0.015105, -0.023249, 0.999616);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915483;(0.035668, 1.372464, -0.386704);(0.000000, 0.000000, 0.000000, 1.000000);(0.005607, 0.004730, 0.999973);0.581875;0.9755266;0.3;0.3;(0.026357, 0.032556, 0.999122);(-0.015164, -0.022972, 0.999621);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915488;(0.035668, 1.372464, -0.386704);(0.000000, 0.000000, 0.000000, 1.000000);(0.005606, 0.005104, 0.999971);0.579352;0.9837948;0.3;0.3;(0.026414, 0.033023, 0.999106);(-0.015217, -0.022725, 0.999626);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915493;(0.035668, 1.372464, -0.386704);(0.000000, 0.000000, 0.000000, 1.000000);(0.005579, 0.005515, 0.999969);0.5759656;0.9727331;0.3;0.3;(0.026407, 0.033553, 0.999088);(-0.015261, -0.022460, 0.999631);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915498;(0.035648, 1.372461, -0.386810);(0.000000, 0.000000, 0.000000, 1.000000);(0.005541, 0.005963, 0.999967);0.5723522;0.9748715;0.3;0.3;(0.026364, 0.034128, 0.999070);(-0.015295, -0.022157, 0.999638);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915503;(0.035648, 1.372461, -0.386810);(0.000000, 0.000000, 0.000000, 1.000000);(0.005496, 0.006384, 0.999965);0.5692533;0.983205;0.3;0.4;(0.026321, 0.034662, 0.999052);(-0.015343, -0.021860, 0.999643);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915508;(0.035648, 1.372461, -0.386810);(0.000000, 0.000000, 0.000000, 1.000000);(0.005446, 0.006927, 0.999961);0.5669436;0.9637098;0.3;0.4;(0.026273, 0.035287, 0.999032);(-0.015395, -0.021413, 0.999652);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915513;(0.035648, 1.372461, -0.386810);(0.000000, 0.000000, 0.000000, 1.000000);(0.005403, 0.007479, 0.999957);0.5651428;0.9678928;0.3;0.4;(0.026241, 0.035906, 0.999011);(-0.015451, -0.020941, 0.999661);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915518;(0.035672, 1.372473, -0.386790);(0.000000, 0.000000, 0.000000, 1.000000);(0.005371, 0.007897, 0.999954);0.5634079;0.9580424;0.3;0.5;(0.026214, 0.036391, 0.998994);(-0.015496, -0.020596, 0.999668);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915523;(0.035672, 1.372473, -0.386790);(0.000000, 0.000000, 0.000000, 1.000000);(0.005344, 0.008189, 0.999952);0.5620136;0.948168;0.3;0.5;(0.026198, 0.036739, 0.998982);(-0.015538, -0.020365, 0.999672);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915528;(0.035672, 1.372473, -0.386790);(0.000000, 0.000000, 0.000000, 1.000000);(0.005322, 0.008470, 0.999950);0.5615242;0.9503788;0.3;0.5;(0.026203, 0.037046, 0.998970);(-0.015594, -0.020115, 0.999676);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915533;(0.035672, 1.372473, -0.386790);(0.000000, 0.000000, 0.000000, 1.000000);(0.005300, 0.008765, 0.999948);0.5599212;0.95332;0.3;0.5;(0.026210, 0.037413, 0.998956);(-0.015651, -0.019893, 0.999680);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915538;(0.035599, 1.372507, -0.386644);(0.000000, 0.000000, 0.000000, 1.000000);(0.005260, 0.009078, 0.999945);0.5599927;0.9610706;0.3;0.5;(0.026181, 0.037724, 0.998945);(-0.015709, -0.019585, 0.999685);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915543;(0.035599, 1.372507, -0.386644);(0.000000, 0.000000, 0.000000, 1.000000);(0.005234, 0.009447, 0.999942);0.5609661;0.9724993;0.3;0.5;(0.026179, 0.038059, 0.998933);(-0.015766, -0.019191, 0.999692);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915548;(0.035599, 1.372507, -0.386644);(0.000000, 0.000000, 0.000000, 1.000000);(0.005194, 0.009971, 0.999937);0.5654885;0.967511;0.3;0.6;(0.026167, 0.038410, 0.998919);(-0.015842, -0.018506, 0.999703);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915553;(0.035603, 1.372542, -0.386673);(0.000000, 0.000000, 0.000000, 1.000000);(0.005146, 0.010433, 0.999932);0.564872;0.9758905;0.3;0.6;(0.026128, 0.038897, 0.998902);(-0.015899, -0.018074, 0.999710);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915558;(0.035603, 1.372542, -0.386673);(0.000000, 0.000000, 0.000000, 1.000000);(0.005110, 0.010808, 0.999929);0.561208;0.9817524;0.3;0.6;(0.026120, 0.039426, 0.998881);(-0.015970, -0.017850, 0.999713);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915563;(0.035603, 1.372542, -0.386673);(0.000000, 0.000000, 0.000000, 1.000000);(0.005064, 0.011144, 0.999925);0.5565411;0.9867668;0.3;0.6;(0.026095, 0.039959, 0.998861);(-0.016040, -0.017699, 0.999715);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915568;(0.035606, 1.372575, -0.386743);(0.000000, 0.000000, 0.000000, 1.000000);(0.005027, 0.011393, 0.999923);0.5533221;0.9964554;0.3;0.7;(0.026075, 0.040347, 0.998846);(-0.016095, -0.017578, 0.999716);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915573;(0.035606, 1.372575, -0.386743);(0.000000, 0.000000, 0.000000, 1.000000);(0.004982, 0.011670, 0.999920);0.5497459;1;0.3;0.7;(0.026048, 0.040780, 0.998829);(-0.016160, -0.017445, 0.999717);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915578;(0.035606, 1.372575, -0.386743);(0.000000, 0.000000, 0.000000, 1.000000);(0.004944, 0.012016, 0.999916);0.5466083;1;0.3;0.7;(0.026025, 0.041263, 0.998809);(-0.016215, -0.017227, 0.999720);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915583;(0.035606, 1.372575, -0.386743);(0.000000, 0.000000, 0.000000, 1.000000);(0.004925, 0.012280, 0.999912);0.5469617;1;0.3;0.7;(0.026040, 0.041520, 0.998798);(-0.016275, -0.016965, 0.999724);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915588;(0.035606, 1.372634, -0.386819);(0.000000, 0.000000, 0.000000, 1.000000);(0.004903, 0.012489, 0.999910);0.5521117;1;0.3;0.7;(0.026053, 0.041523, 0.998798);(-0.016344, -0.016572, 0.999729);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915593;(0.035606, 1.372634, -0.386819);(0.000000, 0.000000, 0.000000, 1.000000);(0.004879, 0.012752, 0.999907);0.5569871;1;0.3;0.7;(0.026062, 0.041598, 0.998794);(-0.016411, -0.016129, 0.999735);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915598;(0.035606, 1.372634, -0.386819);(0.000000, 0.000000, 0.000000, 1.000000);(0.004842, 0.012984, 0.999904);0.5610101;1;0.3;0.7;(0.026060, 0.041683, 0.998791);(-0.016491, -0.015749, 0.999740);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915603;(0.035598, 1.372572, -0.386808);(0.000000, 0.000000, 0.000000, 1.000000);(0.004800, 0.013174, 0.999902);0.5687461;1;0.3;0.8;(0.026067, 0.041598, 0.998794);(-0.016599, -0.015259, 0.999746);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915608;(0.035598, 1.372572, -0.386808);(0.000000, 0.000000, 0.000000, 1.000000);(0.004749, 0.013086, 0.999903);0.5809948;1;0.3;0.7;(0.026076, 0.041117, 0.998814);(-0.016734, -0.014835, 0.999750);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915613;(0.035598, 1.372572, -0.386808);(0.000000, 0.000000, 0.000000, 1.000000);(0.004694, 0.012982, 0.999905);0.5945697;1;0.3;0.7;(0.026069, 0.040632, 0.998834);(-0.016850, -0.014326, 0.999755);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915618;(0.035598, 1.372572, -0.386808);(0.000000, 0.000000, 0.000000, 1.000000);(0.004634, 0.012877, 0.999906);0.6054161;1;0.3;0.7;(0.026047, 0.040269, 0.998849);(-0.016953, -0.013910, 0.999760);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915623;(0.035600, 1.372628, -0.386760);(0.000000, 0.000000, 0.000000, 1.000000);(0.004561, 0.012732, 0.999909);0.6173109;1;0.3;0.7;(0.026014, 0.039925, 0.998864);(-0.017067, -0.013414, 0.999764);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915628;(0.035600, 1.372628, -0.386760);(0.000000, 0.000000, 0.000000, 1.000000);(0.004457, 0.012619, 0.999910);0.628521;1;0.3;0.7;(0.025925, 0.039562, 0.998881);(-0.017171, -0.012990, 0.999768);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915633;(0.035600, 1.372628, -0.386760);(0.000000, 0.000000, 0.000000, 1.000000);(0.004361, 0.012561, 0.999912);0.6377716;1;0.2;0.7;(0.025840, 0.039245, 0.998896);(-0.017266, -0.012668, 0.999771);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915638;(0.035600, 1.372628, -0.386760);(0.000000, 0.000000, 0.000000, 1.000000);(0.004246, 0.012371, 0.999915);0.655072;1;0.2;0.7;(0.025744, 0.038467, 0.998928);(-0.017386, -0.012279, 0.999773);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915643;(0.035582, 1.372620, -0.386751);(0.000000, 0.000000, 0.000000, 1.000000);(0.004119, 0.012446, 0.999914);0.6672712;0.9637135;0.2;0.7;(0.025626, 0.038203, 0.998941);(-0.017509, -0.011739, 0.999778);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915648;(0.035582, 1.372620, -0.386751);(0.000000, 0.000000, 0.000000, 1.000000);(0.003998, 0.012611, 0.999913);0.6832281;0.9425669;0.2;0.7;(0.025496, 0.037974, 0.998953);(-0.017608, -0.010935, 0.999785);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915653;(0.035582, 1.372620, -0.386751);(0.000000, 0.000000, 0.000000, 1.000000);(0.003904, 0.012702, 0.999912);0.6935672;0.9317691;0.2;0.7;(0.025395, 0.037777, 0.998964);(-0.017683, -0.010478, 0.999789);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915658;(0.035582, 1.372620, -0.386751);(0.000000, 0.000000, 0.000000, 1.000000);(0.004017, 0.012143, 0.999918);0.7607712;0.6497917;0.2;0.7;(0.025650, 0.033910, 0.999096);(-0.017785, -0.010361, 0.999788);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915663;(0.035603, 1.372646, -0.386753);(0.000000, 0.000000, 0.000000, 1.000000);(0.004077, 0.011527, 0.999925);0.8269193;0.6113276;0.2;0.7;(0.025791, 0.030393, 0.999205);(-0.017865, -0.010243, 0.999788);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915668;(0.035603, 1.372646, -0.386753);(0.000000, 0.000000, 0.000000, 1.000000);(0.004092, 0.010900, 0.999932);0.8889516;0.5867366;0.2;0.6;(0.025873, 0.027384, 0.999290);(-0.017957, -0.010048, 0.999788);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915673;(0.035603, 1.372646, -0.386753);(0.000000, 0.000000, 0.000000, 1.000000);(0.004076, 0.010367, 0.999938);0.9369951;0.5692122;0.2;0.6;(0.025905, 0.025227, 0.999346);(-0.018035, -0.009833, 0.999789);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915678;(0.035570, 1.372620, -0.386721);(0.000000, 0.000000, 0.000000, 1.000000);(0.004052, 0.009918, 0.999943);0.9720979;0.5610831;0.2;0.6;(0.025917, 0.023734, 0.999382);(-0.018103, -0.009637, 0.999790);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915683;(0.035570, 1.372620, -0.386721);(0.000000, 0.000000, 0.000000, 1.000000);(0.004009, 0.009522, 0.999947);0.9947311;0.5541556;0.2;0.5;(0.025900, 0.022768, 0.999405);(-0.018166, -0.009533, 0.999790);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915688;(0.035570, 1.372620, -0.386721);(0.000000, 0.000000, 0.000000, 1.000000);(0.003943, 0.009172, 0.999950);1.012617;0.5558625;0.2;0.5;(0.025850, 0.022045, 0.999423);(-0.018226, -0.009426, 0.999790);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915693;(0.035570, 1.372620, -0.386721);(0.000000, 0.000000, 0.000000, 1.000000);(0.003833, 0.009017, 0.999952);1.01625;0.5260329;0.2;0.5;(0.025756, 0.022009, 0.999426);(-0.018325, -0.009293, 0.999789);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915698;(0.035567, 1.372643, -0.386750);(0.000000, 0.000000, 0.000000, 1.000000);(0.003728, 0.008924, 0.999953);1.014303;0.5212439;0.2;0.5;(0.025669, 0.022191, 0.999424);(-0.018426, -0.009196, 0.999788);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915703;(0.035567, 1.372643, -0.386750);(0.000000, 0.000000, 0.000000, 1.000000);(0.003576, 0.008901, 0.999954);1.009151;0.5481497;0.2;0.5;(0.025533, 0.022525, 0.999420);(-0.018572, -0.009095, 0.999786);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915708;(0.035567, 1.372643, -0.386750);(0.000000, 0.000000, 0.000000, 1.000000);(0.003422, 0.008878, 0.999955);1.001057;0.5502653;0.2;0.5;(0.025391, 0.022909, 0.999415);(-0.018716, -0.009085, 0.999784);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915713;(0.035640, 1.372620, -0.386762);(0.000000, 0.000000, 0.000000, 1.000000);(0.003267, 0.008883, 0.999955);0.9931919;0.5489286;0.2;0.5;(0.025247, 0.023291, 0.999410);(-0.018862, -0.009067, 0.999781);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915718;(0.035640, 1.372620, -0.386762);(0.000000, 0.000000, 0.000000, 1.000000);(0.003121, 0.009000, 0.999955);0.9802969;0.5348839;0.2;0.5;(0.025119, 0.023916, 0.999398);(-0.019011, -0.009039, 0.999778);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915723;(0.035640, 1.372620, -0.386762);(0.000000, 0.000000, 0.000000, 1.000000);(0.002982, 0.009125, 0.999954);0.9708565;0.5393764;0.2;0.5;(0.024996, 0.024426, 0.999389);(-0.019153, -0.008968, 0.999776);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915728;(0.035640, 1.372620, -0.386762);(0.000000, 0.000000, 0.000000, 1.000000);(0.002856, 0.009255, 0.999953);0.9630014;0.5433471;0.2;0.5;(0.024883, 0.024876, 0.999381);(-0.019280, -0.008886, 0.999775);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915733;(0.035632, 1.372593, -0.386717);(0.000000, 0.000000, 0.000000, 1.000000);(0.002726, 0.009375, 0.999952);0.9568269;0.5802638;0.2;0.5;(0.024761, 0.025251, 0.999374);(-0.019407, -0.008804, 0.999773);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915738;(0.035632, 1.372593, -0.386717);(0.000000, 0.000000, 0.000000, 1.000000);(0.002660, 0.009492, 0.999951);0.952258;0.6379801;0.2;0.5;(0.024744, 0.025553, 0.999367);(-0.019522, -0.008694, 0.999772);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915743;(0.035632, 1.372593, -0.386717);(0.000000, 0.000000, 0.000000, 1.000000);(0.002619, 0.009603, 0.999951);0.949639;0.6553831;0.2;0.6;(0.024733, 0.025798, 0.999361);(-0.019591, -0.008561, 0.999771);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915748;(0.035632, 1.372593, -0.386717);(0.000000, 0.000000, 0.000000, 1.000000);(0.002582, 0.009676, 0.999950);0.9496454;0.6639981;0.1;0.6;(0.024731, 0.025935, 0.999358);(-0.019664, -0.008405, 0.999771);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915753;(0.035655, 1.372575, -0.386745);(0.000000, 0.000000, 0.000000, 1.000000);(0.002550, 0.009709, 0.999950);0.9498321;0.9315329;0.1;0.6;(0.024733, 0.026008, 0.999356);(-0.019731, -0.008304, 0.999771);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915758;(0.035655, 1.372575, -0.386745);(0.000000, 0.000000, 0.000000, 1.000000);(0.002511, 0.009708, 0.999950);0.949043;0.9631276;0.1;0.6;(0.024717, 0.026051, 0.999355);(-0.019790, -0.008289, 0.999770);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915763;(0.035655, 1.372575, -0.386745);(0.000000, 0.000000, 0.000000, 1.000000);(0.002428, 0.009642, 0.999951);0.9507017;0.9656779;0.1;0.6;(0.024601, 0.025983, 0.999360);(-0.019826, -0.008297, 0.999769);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915768;(0.035632, 1.372629, -0.386733);(0.000000, 0.000000, 0.000000, 1.000000);(0.002341, 0.009609, 0.999951);0.9539182;0.9848657;0.1;0.6;(0.024453, 0.025932, 0.999365);(-0.019839, -0.008228, 0.999769);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915773;(0.035632, 1.372629, -0.386733);(0.000000, 0.000000, 0.000000, 1.000000);(0.002258, 0.009584, 0.999952);0.9560421;1;0.1;0.5;(0.024293, 0.025913, 0.999369);(-0.019836, -0.008189, 0.999770);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915778;(0.035632, 1.372629, -0.386733);(0.000000, 0.000000, 0.000000, 1.000000);(0.002243, 0.009500, 0.999952);0.9588087;0.9868979;0.1;0.5;(0.024254, 0.025796, 0.999373);(-0.019824, -0.008188, 0.999770);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915783;(0.035632, 1.372629, -0.386733);(0.000000, 0.000000, 0.000000, 1.000000);(0.002276, 0.009325, 0.999954);0.9640136;0.9657333;0.1;0.5;(0.024301, 0.025510, 0.999379);(-0.019806, -0.008219, 0.999770);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915788;(0.035617, 1.372620, -0.386731);(0.000000, 0.000000, 0.000000, 1.000000);(0.002341, 0.009081, 0.999956);0.9746254;0.9810829;0.1;0.5;(0.024376, 0.025013, 0.999390);(-0.019751, -0.008209, 0.999771);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915793;(0.035617, 1.372620, -0.386731);(0.000000, 0.000000, 0.000000, 1.000000);(0.002415, 0.008824, 0.999958);0.9862762;0.9857165;0.1;0.5;(0.024467, 0.024465, 0.999401);(-0.019694, -0.008200, 0.999772);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915798;(0.035617, 1.372620, -0.386731);(0.000000, 0.000000, 0.000000, 1.000000);(0.002490, 0.008669, 0.999959);0.9947888;0.9784685;0.1;0.5;(0.024566, 0.024104, 0.999408);(-0.019646, -0.008147, 0.999774);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915803;(0.035662, 1.372667, -0.386768);(0.000000, 0.000000, 0.000000, 1.000000);(0.002573, 0.008572, 0.999960);1.004173;0.9669288;0.1;0.5;(0.024672, 0.023779, 0.999413);(-0.019592, -0.008019, 0.999776);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915808;(0.035662, 1.372667, -0.386768);(0.000000, 0.000000, 0.000000, 1.000000);(0.002660, 0.008583, 0.999960);1.011795;0.9446602;0.2;0.5;(0.024789, 0.023623, 0.999414);(-0.019539, -0.007798, 0.999779);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915813;(0.035662, 1.372667, -0.386768);(0.000000, 0.000000, 0.000000, 1.000000);(0.002751, 0.008631, 0.999959);1.017025;0.9587519;0.2;0.5;(0.024935, 0.023578, 0.999411);(-0.019471, -0.007572, 0.999782);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915818;(0.035662, 1.372667, -0.386768);(0.000000, 0.000000, 0.000000, 1.000000);(0.002848, 0.008717, 0.999958);1.02067;0.9518214;0.2;0.5;(0.025101, 0.023623, 0.999406);(-0.019419, -0.007316, 0.999785);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915823;(0.035715, 1.372596, -0.386827);(0.000000, 0.000000, 0.000000, 1.000000);(0.002959, 0.008798, 0.999957);1.021749;0.9542415;0.2;0.5;(0.025299, 0.023718, 0.999399);(-0.019372, -0.007114, 0.999787);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915828;(0.035715, 1.372596, -0.386827);(0.000000, 0.000000, 0.000000, 1.000000);(0.003080, 0.008861, 0.999956);1.023355;0.9520199;0.2;0.5;(0.025522, 0.023771, 0.999392);(-0.019326, -0.006917, 0.999789);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915833;(0.035715, 1.372596, -0.386827);(0.000000, 0.000000, 0.000000, 1.000000);(0.003211, 0.008912, 0.999955);1.025583;0.9641342;0.2;0.5;(0.025758, 0.023795, 0.999385);(-0.019271, -0.006717, 0.999792);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915838;(0.035715, 1.372596, -0.386827);(0.000000, 0.000000, 0.000000, 1.000000);(0.003330, 0.008973, 0.999954);1.028187;0.9638951;0.2;0.5;(0.025965, 0.023832, 0.999379);(-0.019220, -0.006493, 0.999794);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915843;(0.035736, 1.372661, -0.386886);(0.000000, 0.000000, 0.000000, 1.000000);(0.003459, 0.009057, 0.999953);1.032553;0.9586636;0.2;0.5;(0.026153, 0.023893, 0.999372);(-0.019141, -0.006179, 0.999798);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915848;(0.035736, 1.372661, -0.386886);(0.000000, 0.000000, 0.000000, 1.000000);(0.003562, 0.009320, 0.999950);1.030692;0.907254;0.2;0.5;(0.026297, 0.024257, 0.999360);(-0.019076, -0.005871, 0.999801);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915853;(0.035736, 1.372661, -0.386886);(0.000000, 0.000000, 0.000000, 1.000000);(0.003661, 0.009639, 0.999947);1.027168;0.9171868;0.2;0.6;(0.026436, 0.024661, 0.999346);(-0.019014, -0.005603, 0.999804);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915858;(0.035736, 1.372661, -0.386886);(0.000000, 0.000000, 0.000000, 1.000000);(0.003768, 0.009929, 0.999944);1.022087;0.9315594;0.2;0.6;(0.026589, 0.025077, 0.999332);(-0.018950, -0.005394, 0.999806);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915863;(0.035777, 1.372691, -0.386844);(0.000000, 0.000000, 0.000000, 1.000000);(0.003883, 0.010218, 0.999940);1.015397;0.9402496;0.2;0.6;(0.026762, 0.025533, 0.999316);(-0.018887, -0.005216, 0.999808);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585915868;(0.035777, 1.372691, -0.386844);(0.000000, 0.000000, 0.000000, 1.000000);(0.004014, 0.010390, 0.999938);1.011626;0.9112995;0.2;0.6;(0.026986, 0.025781, 0.999303);(-0.018834, -0.005081, 0.999810);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
