sep=;
CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1683584746504;(-0.008403, 1.303142, -0.229553);(0.000000, 0.000000, 0.000000, 1.000000);(0.011585, 0.053631, 0.998494);0.1296205;0.7828886;0.7;3.1;(0.011648, 0.053567, 0.998496);(-0.416391, 0.112181, 0.902238);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746509;(-0.008403, 1.303142, -0.229553);(0.000000, 0.000000, 0.000000, 1.000000);(0.011466, 0.053590, 0.998497);0.1296555;0.7901885;0.7;3.1;(0.011529, 0.053527, 0.998500);(-0.416405, 0.112072, 0.902246);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746514;(-0.008403, 1.303142, -0.229553);(0.000000, 0.000000, 0.000000, 1.000000);(0.011280, 0.053523, 0.998503);0.1297403;0.7730969;0.6;3.1;(0.011345, 0.053458, 0.998506);(-0.416268, 0.112140, 0.902300);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746519;(-0.008403, 1.303142, -0.229553);(0.000000, 0.000000, 0.000000, 1.000000);(0.011142, 0.053458, 0.998508);0.1297992;0.8427659;0.6;3.1;(0.011208, 0.053393, 0.998511);(-0.416182, 0.112167, 0.902337);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746524;(-0.008441, 1.303225, -0.229519);(0.000000, 0.000000, 0.000000, 1.000000);(0.011423, 0.053501, 0.998502);0.1298195;0.753433;0.7;3.1;(0.011489, 0.053436, 0.998505);(-0.415902, 0.112174, 0.902465);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746529;(-0.008441, 1.303225, -0.229519);(0.000000, 0.000000, 0.000000, 1.000000);(0.011289, 0.053530, 0.998502);0.1299567;0.6771913;0.6;3.1;(0.011355, 0.053464, 0.998505);(-0.415624, 0.112140, 0.902597);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746534;(-0.008441, 1.303225, -0.229519);(0.000000, 0.000000, 0.000000, 1.000000);(0.011502, 0.053567, 0.998498);0.1300011;0.5745079;0.7;3.1;(0.011568, 0.053501, 0.998501);(-0.415359, 0.112036, 0.902732);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746539;(-0.008474, 1.303279, -0.229569);(0.000000, 0.000000, 0.000000, 1.000000);(0.011519, 0.053667, 0.998493);0.1300834;0.5167423;0.7;3.1;(0.011586, 0.053600, 0.998495);(-0.415096, 0.112144, 0.902839);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746544;(-0.008474, 1.303279, -0.229569);(0.000000, 0.000000, 0.000000, 1.000000);(0.011402, 0.053674, 0.998493);0.1302569;0.4770206;0.7;3.1;(0.011474, 0.053604, 0.998496);(-0.414676, 0.112155, 0.903031);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746549;(-0.008474, 1.303279, -0.229569);(0.000000, 0.000000, 0.000000, 1.000000);(0.011270, 0.053650, 0.998496);0.1302782;0.4723234;0.6;3.1;(0.011342, 0.053581, 0.998499);(-0.414723, 0.112131, 0.903013);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746554;(-0.008474, 1.303279, -0.229569);(0.000000, 0.000000, 0.000000, 1.000000);(0.011135, 0.053578, 0.998502);0.1303013;0.4616757;0.6;3.1;(0.011209, 0.053506, 0.998505);(-0.414719, 0.112224, 0.903003);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746559;(-0.008406, 1.303190, -0.229558);(0.000000, 0.000000, 0.000000, 1.000000);(0.011002, 0.053493, 0.998508);0.1301384;0.4643449;0.6;3.1;(0.011075, 0.053423, 0.998511);(-0.415197, 0.112530, 0.902745);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746564;(-0.008406, 1.303190, -0.229558);(0.000000, 0.000000, 0.000000, 1.000000);(0.011296, 0.053518, 0.998503);0.1299614;0.3149961;0.6;3.1;(0.011366, 0.053449, 0.998506);(-0.415435, 0.112709, 0.902613);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746569;(-0.008406, 1.303190, -0.229558);(0.000000, 0.000000, 0.000000, 1.000000);(0.011558, 0.053568, 0.998497);0.1301076;0.3846217;0.7;3.1;(0.011633, 0.053496, 0.998500);(-0.414820, 0.112633, 0.902906);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746574;(-0.008388, 1.303219, -0.229559);(0.000000, 0.000000, 0.000000, 1.000000);(0.011602, 0.053576, 0.998496);0.1300055;0.3159097;0.7;3.1;(0.011677, 0.053505, 0.998499);(-0.415067, 0.112704, 0.902783);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746579;(-0.008388, 1.303219, -0.229559);(0.000000, 0.000000, 0.000000, 1.000000);(0.011566, 0.053570, 0.998497);0.1301417;0.3140417;0.7;3.1;(0.011643, 0.053496, 0.998500);(-0.414692, 0.112702, 0.902956);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746584;(-0.008388, 1.303219, -0.229559);(0.000000, 0.000000, 0.000000, 1.000000);(0.011505, 0.053555, 0.998499);0.1300377;0.3174028;0.7;3.1;(0.011581, 0.053482, 0.998502);(-0.414979, 0.112931, 0.902795);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746589;(-0.008388, 1.303219, -0.229559);(0.000000, 0.000000, 0.000000, 1.000000);(0.011397, 0.053482, 0.998504);0.1300372;0.3063005;0.7;3.1;(0.011473, 0.053410, 0.998507);(-0.415065, 0.112882, 0.902762);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746594;(-0.008321, 1.303201, -0.229514);(0.000000, 0.000000, 0.000000, 1.000000);(0.011233, 0.053409, 0.998510);0.1301517;0.3000608;0.6;3.1;(0.011310, 0.053336, 0.998513);(-0.414871, 0.112777, 0.902864);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746599;(-0.008321, 1.303201, -0.229514);(0.000000, 0.000000, 0.000000, 1.000000);(0.011018, 0.053312, 0.998517);0.1302651;0.2927366;0.6;3.1;(0.011096, 0.053239, 0.998520);(-0.414720, 0.112668, 0.902947);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746604;(-0.008321, 1.303201, -0.229514);(0.000000, 0.000000, 0.000000, 1.000000);(0.010804, 0.053227, 0.998524);0.1304502;0.2902149;0.6;3.1;(0.010882, 0.053154, 0.998527);(-0.414394, 0.112450, 0.903124);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746609;(-0.008321, 1.303201, -0.229514);(0.000000, 0.000000, 0.000000, 1.000000);(0.010548, 0.053156, 0.998531);0.1306134;0.3004538;0.6;3.0;(0.010626, 0.053082, 0.998534);(-0.414153, 0.112292, 0.903254);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746614;(-0.008261, 1.303140, -0.229506);(0.000000, 0.000000, 0.000000, 1.000000);(0.010302, 0.053075, 0.998537);0.1307896;0.3087391;0.6;3.0;(0.010380, 0.053000, 0.998541);(-0.413820, 0.112289, 0.903407);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746619;(-0.008261, 1.303140, -0.229506);(0.000000, 0.000000, 0.000000, 1.000000);(0.010652, 0.053073, 0.998534);0.1308079;0.2654561;0.6;3.0;(0.010731, 0.052997, 0.998537);(-0.413497, 0.112227, 0.903563);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746624;(-0.008261, 1.303140, -0.229506);(0.000000, 0.000000, 0.000000, 1.000000);(0.010667, 0.053115, 0.998531);0.1308914;0.2907259;0.6;3.0;(0.010745, 0.053040, 0.998535);(-0.413282, 0.112125, 0.903674);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746629;(-0.008237, 1.303168, -0.229510);(0.000000, 0.000000, 0.000000, 1.000000);(0.010631, 0.053131, 0.998531);0.1309271;0.3906262;0.6;3.0;(0.010710, 0.053056, 0.998534);(-0.413282, 0.111879, 0.903704);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746634;(-0.008237, 1.303168, -0.229510);(0.000000, 0.000000, 0.000000, 1.000000);(0.010559, 0.053122, 0.998532);0.130997;0.4496058;0.6;3.0;(0.010637, 0.053047, 0.998535);(-0.413217, 0.111597, 0.903769);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746639;(-0.008237, 1.303168, -0.229510);(0.000000, 0.000000, 0.000000, 1.000000);(0.010425, 0.053078, 0.998536);0.1310998;0.4868785;0.6;3.0;(0.010502, 0.053003, 0.998539);(-0.413106, 0.111288, 0.903858);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746644;(-0.008237, 1.303168, -0.229510);(0.000000, 0.000000, 0.000000, 1.000000);(0.010264, 0.053006, 0.998542);0.1311339;0.4878194;0.6;3.0;(0.010342, 0.052931, 0.998545);(-0.413160, 0.111147, 0.903850);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746649;(-0.008240, 1.303221, -0.229490);(0.000000, 0.000000, 0.000000, 1.000000);(0.010158, 0.052925, 0.998547);0.1311893;0.4923128;0.6;3.0;(0.010235, 0.052850, 0.998550);(-0.413146, 0.110866, 0.903891);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746654;(-0.008240, 1.303221, -0.229490);(0.000000, 0.000000, 0.000000, 1.000000);(0.009985, 0.052806, 0.998555);0.1312382;0.4729427;0.6;3.0;(0.010061, 0.052731, 0.998558);(-0.413218, 0.110507, 0.903902);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746659;(-0.008240, 1.303221, -0.229490);(0.000000, 0.000000, 0.000000, 1.000000);(0.009855, 0.052681, 0.998563);0.1312689;0.6163784;0.6;3.0;(0.009931, 0.052606, 0.998566);(-0.413282, 0.110230, 0.903907);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746664;(-0.008240, 1.303221, -0.229490);(0.000000, 0.000000, 0.000000, 1.000000);(0.011022, 0.052488, 0.998561);0.1309288;0.186749;0.6;3.0;(0.011112, 0.052404, 0.998564);(-0.413330, 0.109941, 0.903920);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746669;(-0.008214, 1.303201, -0.229449);(0.000000, 0.000000, 0.000000, 1.000000);(0.011155, 0.052267, 0.998571);0.1308344;0;0.6;3.0;(0.011243, 0.052184, 0.998574);(-0.413472, 0.109829, 0.903869);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746674;(-0.008214, 1.303201, -0.229449);(0.000000, 0.000000, 0.000000, 1.000000);(0.011143, 0.052084, 0.998581);0.1308092;0;0.6;3.0;(0.011229, 0.052002, 0.998584);(-0.413574, 0.109602, 0.903850);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746679;(-0.008214, 1.303201, -0.229449);(0.000000, 0.000000, 0.000000, 1.000000);(0.011074, 0.051896, 0.998591);0.130813;0;0.6;3.0;(0.011160, 0.051815, 0.998594);(-0.413649, 0.109328, 0.903848);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746684;(-0.008218, 1.303140, -0.229398);(0.000000, 0.000000, 0.000000, 1.000000);(0.010972, 0.051742, 0.998600);0.1308599;0;0.6;3.0;(0.011057, 0.051661, 0.998604);(-0.413643, 0.109026, 0.903888);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746689;(-0.008218, 1.303140, -0.229398);(0.000000, 0.000000, 0.000000, 1.000000);(0.010886, 0.051630, 0.998607);0.1308616;0;0.6;3.0;(0.010969, 0.051552, 0.998610);(-0.413720, 0.108888, 0.903869);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746694;(-0.008218, 1.303140, -0.229398);(0.000000, 0.000000, 0.000000, 1.000000);(0.010730, 0.051501, 0.998615);0.1308594;0;0.6;3.0;(0.010812, 0.051425, 0.998618);(-0.413752, 0.109144, 0.903823);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746699;(-0.008218, 1.303140, -0.229398);(0.000000, 0.000000, 0.000000, 1.000000);(0.011781, 0.051230, 0.998617);0.1305128;0;0.7;2.9;(0.011867, 0.051149, 0.998621);(-0.413824, 0.109158, 0.903789);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746704;(-0.008197, 1.303109, -0.229392);(0.000000, 0.000000, 0.000000, 1.000000);(0.011708, 0.051077, 0.998626);0.1305154;0;0.7;2.9;(0.011792, 0.050998, 0.998629);(-0.413854, 0.109106, 0.903781);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746709;(-0.008197, 1.303109, -0.229392);(0.000000, 0.000000, 0.000000, 1.000000);(0.013284, 0.050789, 0.998621);0.1300257;0;0.8;2.9;(0.013375, 0.050704, 0.998624);(-0.413926, 0.109076, 0.903752);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746714;(-0.008197, 1.303109, -0.229392);(0.000000, 0.000000, 0.000000, 1.000000);(0.013111, 0.050511, 0.998637);0.1300263;0;0.8;2.9;(0.013199, 0.050429, 0.998640);(-0.414013, 0.109027, 0.903718);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746719;(-0.008197, 1.303109, -0.229392);(0.000000, 0.000000, 0.000000, 1.000000);(0.012891, 0.050319, 0.998650);0.1300311;0;0.7;2.9;(0.012976, 0.050240, 0.998653);(-0.414133, 0.109027, 0.903663);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746724;(-0.008182, 1.303064, -0.229327);(0.000000, 0.000000, 0.000000, 1.000000);(0.012571, 0.050124, 0.998664);0.1300359;0;0.7;2.9;(0.012654, 0.050048, 0.998667);(-0.414302, 0.109137, 0.903572);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746729;(-0.008182, 1.303064, -0.229327);(0.000000, 0.000000, 0.000000, 1.000000);(0.012324, 0.049993, 0.998674);0.1301173;0;0.7;2.9;(0.012408, 0.049917, 0.998676);(-0.414267, 0.109011, 0.903604);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746734;(-0.008182, 1.303064, -0.229327);(0.000000, 0.000000, 0.000000, 1.000000);(0.012089, 0.049861, 0.998683);0.1301921;0;0.7;2.9;(0.012173, 0.049786, 0.998686);(-0.414229, 0.108929, 0.903631);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746739;(-0.008274, 1.303032, -0.229262);(0.000000, 0.000000, 0.000000, 1.000000);(0.011869, 0.049772, 0.998690);0.1302678;0;0.7;2.9;(0.011951, 0.049698, 0.998693);(-0.414190, 0.108842, 0.903659);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746744;(-0.008274, 1.303032, -0.229262);(0.000000, 0.000000, 0.000000, 1.000000);(0.011635, 0.049671, 0.998698);0.1303228;0;0.7;2.8;(0.011718, 0.049594, 0.998701);(-0.414153, 0.108986, 0.903659);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746749;(-0.008274, 1.303032, -0.229262);(0.000000, 0.000000, 0.000000, 1.000000);(0.011384, 0.049595, 0.998705);0.1303568;0;0.7;2.8;(0.011466, 0.049518, 0.998707);(-0.414174, 0.109215, 0.903622);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746754;(-0.008274, 1.303032, -0.229262);(0.000000, 0.000000, 0.000000, 1.000000);(0.011110, 0.049564, 0.998709);0.130368;0;0.6;2.8;(0.011191, 0.049488, 0.998712);(-0.414298, 0.109423, 0.903539);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746759;(-0.008105, 1.302964, -0.229330);(0.000000, 0.000000, 0.000000, 1.000000);(0.010862, 0.049541, 0.998713);0.1302679;0;0.6;2.8;(0.010940, 0.049468, 0.998716);(-0.414680, 0.109808, 0.903318);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746764;(-0.008105, 1.302964, -0.229330);(0.000000, 0.000000, 0.000000, 1.000000);(0.011173, 0.049604, 0.998707);0.1300958;0;0.6;2.8;(0.011250, 0.049532, 0.998709);(-0.414847, 0.110159, 0.903198);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746769;(-0.008105, 1.302964, -0.229330);(0.000000, 0.000000, 0.000000, 1.000000);(0.011176, 0.049785, 0.998697);0.1301004;0;0.6;2.9;(0.011252, 0.049715, 0.998700);(-0.414852, 0.110256, 0.903184);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746774;(-0.008080, 1.302935, -0.229400);(0.000000, 0.000000, 0.000000, 1.000000);(0.011109, 0.049881, 0.998693);0.1300479;0;0.6;2.9;(0.011184, 0.049810, 0.998696);(-0.415002, 0.110547, 0.903080);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746779;(-0.008080, 1.302935, -0.229400);(0.000000, 0.000000, 0.000000, 1.000000);(0.011352, 0.049921, 0.998689);0.1298711;0;0.7;2.9;(0.011428, 0.049851, 0.998691);(-0.415230, 0.110905, 0.902931);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746784;(-0.008080, 1.302935, -0.229400);(0.000000, 0.000000, 0.000000, 1.000000);(0.011408, 0.049988, 0.998685);0.1298149;0;0.7;2.9;(0.011484, 0.049918, 0.998687);(-0.415268, 0.111245, 0.902872);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746789;(-0.008080, 1.302935, -0.229400);(0.000000, 0.000000, 0.000000, 1.000000);(0.011347, 0.050013, 0.998684);0.1298156;0;0.7;2.9;(0.011423, 0.049943, 0.998687);(-0.415276, 0.111400, 0.902849);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746794;(-0.008129, 1.303049, -0.229384);(0.000000, 0.000000, 0.000000, 1.000000);(0.011225, 0.050003, 0.998686);0.1298318;0;0.6;2.9;(0.011299, 0.049933, 0.998689);(-0.415316, 0.111439, 0.902826);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746799;(-0.008129, 1.303049, -0.229384);(0.000000, 0.000000, 0.000000, 1.000000);(0.011082, 0.050000, 0.998688);0.1299039;0;0.6;2.9;(0.011156, 0.049929, 0.998691);(-0.415161, 0.111634, 0.902873);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746804;(-0.008129, 1.303049, -0.229384);(0.000000, 0.000000, 0.000000, 1.000000);(0.010884, 0.049966, 0.998692);0.1300086;0.1968197;0.6;2.9;(0.010959, 0.049894, 0.998694);(-0.414999, 0.111650, 0.902945);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746809;(-0.008129, 1.303049, -0.229384);(0.000000, 0.000000, 0.000000, 1.000000);(0.010688, 0.049939, 0.998695);0.1301318;0.5335627;0.6;2.9;(0.010763, 0.049867, 0.998698);(-0.414830, 0.111514, 0.903040);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746814;(-0.008057, 1.302981, -0.229417);(0.000000, 0.000000, 0.000000, 1.000000);(0.010502, 0.049934, 0.998697);0.1301554;0.5493193;0.6;2.9;(0.010574, 0.049864, 0.998700);(-0.414862, 0.111687, 0.903003);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746819;(-0.008057, 1.302981, -0.229417);(0.000000, 0.000000, 0.000000, 1.000000);(0.010301, 0.049948, 0.998699);0.130191;0.5844922;0.6;2.9;(0.010372, 0.049877, 0.998702);(-0.414850, 0.111942, 0.902977);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746824;(-0.008057, 1.302981, -0.229417);(0.000000, 0.000000, 0.000000, 1.000000);(0.010079, 0.049908, 0.998703);0.1302473;0.5761824;0.6;2.9;(0.010153, 0.049835, 0.998706);(-0.414784, 0.112171, 0.902979);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746829;(-0.008057, 1.302981, -0.229417);(0.000000, 0.000000, 0.000000, 1.000000);(0.010449, 0.049951, 0.998697);0.1300633;0.4297532;0.6;2.9;(0.010523, 0.049880, 0.998700);(-0.414857, 0.112764, 0.902872);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746834;(-0.008078, 1.302971, -0.229419);(0.000000, 0.000000, 0.000000, 1.000000);(0.010535, 0.050018, 0.998693);0.1299517;0.36397;0.6;2.9;(0.010608, 0.049946, 0.998696);(-0.415053, 0.113030, 0.902749);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746839;(-0.008078, 1.302971, -0.229419);(0.000000, 0.000000, 0.000000, 1.000000);(0.010746, 0.050029, 0.998690);0.1299281;0.3085966;0.6;2.9;(0.010820, 0.049957, 0.998693);(-0.414946, 0.113052, 0.902795);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746844;(-0.008078, 1.302971, -0.229419);(0.000000, 0.000000, 0.000000, 1.000000);(0.010797, 0.050088, 0.998686);0.129903;0.2450942;0.6;2.9;(0.010873, 0.050016, 0.998689);(-0.414940, 0.113227, 0.902776);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746849;(-0.008093, 1.302949, -0.229459);(0.000000, 0.000000, 0.000000, 1.000000);(0.010693, 0.050090, 0.998687);0.1298758;0.1862516;0.6;2.9;(0.010768, 0.050018, 0.998690);(-0.415130, 0.113152, 0.902698);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746854;(-0.008093, 1.302949, -0.229459);(0.000000, 0.000000, 0.000000, 1.000000);(0.010546, 0.050055, 0.998691);0.1298721;0.1720925;0.6;2.9;(0.010619, 0.049984, 0.998694);(-0.415258, 0.113136, 0.902641);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746859;(-0.008093, 1.302949, -0.229459);(0.000000, 0.000000, 0.000000, 1.000000);(0.010399, 0.050032, 0.998694);0.1299161;0.3263405;0.6;2.9;(0.010470, 0.049962, 0.998696);(-0.415291, 0.112977, 0.902646);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746864;(-0.008093, 1.302949, -0.229459);(0.000000, 0.000000, 0.000000, 1.000000);(0.010253, 0.050001, 0.998697);0.1299907;0.4206096;0.6;2.9;(0.010322, 0.049932, 0.998699);(-0.415204, 0.112910, 0.902694);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746869;(-0.008065, 1.302944, -0.229469);(0.000000, 0.000000, 0.000000, 1.000000);(0.010076, 0.049943, 0.998701);0.1300754;0.4362986;0.6;2.9;(0.010142, 0.049876, 0.998704);(-0.415138, 0.112739, 0.902746);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746874;(-0.008065, 1.302944, -0.229469);(0.000000, 0.000000, 0.000000, 1.000000);(0.009886, 0.049901, 0.998705);0.1300997;0.5469139;0.6;2.9;(0.009950, 0.049835, 0.998708);(-0.415211, 0.112746, 0.902712);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746879;(-0.008065, 1.302944, -0.229469);(0.000000, 0.000000, 0.000000, 1.000000);(0.009751, 0.049893, 0.998707);0.1301939;0.5977124;0.6;2.9;(0.009815, 0.049828, 0.998710);(-0.415091, 0.112583, 0.902787);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746884;(-0.008104, 1.303017, -0.229428);(0.000000, 0.000000, 0.000000, 1.000000);(0.009692, 0.049865, 0.998709);0.1302464;0.6260708;0.6;2.9;(0.009754, 0.049800, 0.998712);(-0.414997, 0.112523, 0.902838);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746889;(-0.008104, 1.303017, -0.229428);(0.000000, 0.000000, 0.000000, 1.000000);(0.009543, 0.049800, 0.998714);0.13028;0.6230447;0.5;2.9;(0.009603, 0.049737, 0.998716);(-0.415038, 0.112416, 0.902832);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746894;(-0.008104, 1.303017, -0.229428);(0.000000, 0.000000, 0.000000, 1.000000);(0.009312, 0.049705, 0.998721);0.1243949;0.6047934;0.5;2.8;(0.009367, 0.049645, 0.998723);(-0.433475, 0.111150, 0.894285);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746899;(-0.008104, 1.303017, -0.229428);(0.000000, 0.000000, 0.000000, 1.000000);(0.009692, 0.049749, 0.998715);0.1247529;0.4417109;0.6;2.9;(0.009749, 0.049689, 0.998717);(-0.431995, 0.111355, 0.894975);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746904;(-0.008084, 1.303028, -0.229472);(0.000000, 0.000000, 0.000000, 1.000000);(0.009753, 0.049787, 0.998712);0.1253095;0.3495957;0.6;2.9;(0.009812, 0.049726, 0.998715);(-0.430164, 0.111527, 0.895835);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746909;(-0.008084, 1.303028, -0.229472);(0.000000, 0.000000, 0.000000, 1.000000);(0.009695, 0.049817, 0.998711);0.1256347;0.3183991;0.6;2.9;(0.009753, 0.049756, 0.998714);(-0.429167, 0.111671, 0.896295);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746914;(-0.008084, 1.303028, -0.229472);(0.000000, 0.000000, 0.000000, 1.000000);(0.009596, 0.049835, 0.998711);0.1259289;0.3117426;0.6;2.9;(0.009654, 0.049773, 0.998714);(-0.428308, 0.111782, 0.896692);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746919;(-0.008090, 1.303056, -0.229440);(0.000000, 0.000000, 0.000000, 1.000000);(0.009512, 0.049837, 0.998712);0.1260249;0.32422;0.5;2.9;(0.009569, 0.049776, 0.998715);(-0.427976, 0.112143, 0.896806);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746924;(-0.008090, 1.303056, -0.229440);(0.000000, 0.000000, 0.000000, 1.000000);(0.009377, 0.049761, 0.998717);0.1261019;0.4591695;0.5;2.9;(0.009431, 0.049703, 0.998720);(-0.427645, 0.112771, 0.896885);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746929;(-0.008090, 1.303056, -0.229440);(0.000000, 0.000000, 0.000000, 1.000000);(0.009250, 0.049683, 0.998722);0.12618;0.5374087;0.5;2.8;(0.009303, 0.049626, 0.998725);(-0.427330, 0.113300, 0.896969);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746934;(-0.008090, 1.303056, -0.229440);(0.000000, 0.000000, 0.000000, 1.000000);(0.009103, 0.049602, 0.998728);0.1261786;0.5931528;0.5;2.8;(0.009153, 0.049548, 0.998730);(-0.427290, 0.113777, 0.896927);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746939;(-0.008121, 1.303047, -0.229441);(0.000000, 0.000000, 0.000000, 1.000000);(0.008942, 0.049511, 0.998734);0.126307;0.6512679;0.5;2.8;(0.008989, 0.049459, 0.998736);(-0.426874, 0.114204, 0.897071);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584746944;(-0.008121, 1.303047, -0.229441);(0.000000, 0.000000, 0.000000, 1.000000);(0.008782, 0.049427, 0.998739);0.1264561;0.716044;0.5;2.8;(0.008828, 0.049375, 0.998741);(-0.426417, 0.114545, 0.897245);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
